NAME,population,median_income,zip_code
ZCTA5 26377,678,50779,26377
ZCTA5 26378,4639,66000,26378
ZCTA5 26384,330,-666666666,26384
ZCTA5 26385,3021,73026,26385
ZCTA5 26386,2529,64073,26386
ZCTA5 26404,101,13878,26404
ZCTA5 26405,956,87857,26405
ZCTA5 26408,2188,71157,26408
ZCTA5 26410,684,49583,26410
ZCTA5 26411,619,49226,26411
ZCTA5 26412,601,27794,26412
ZCTA5 26415,3450,61761,26415
ZCTA5 26416,7157,48740,26416
ZCTA5 26419,673,63125,26419
ZCTA5 26421,175,34844,26421
ZCTA5 26422,265,70595,26422
ZCTA5 26424,196,-666666666,26424
ZCTA5 26425,864,38068,26425
ZCTA5 26426,7302,52009,26426
ZCTA5 26430,299,-666666666,26430
ZCTA5 26431,5899,53803,26431
ZCTA5 26435,67,-666666666,26435
ZCTA5 26436,180,26779,26436
ZCTA5 26437,476,68750,26437
ZCTA5 26438,105,-666666666,26438
ZCTA5 26440,1364,63063,26440
ZCTA5 26443,359,97546,26443
ZCTA5 26444,3300,46667,26444
ZCTA5 26447,1206,52500,26447
ZCTA5 26448,1181,51042,26448
ZCTA5 26451,529,69000,26451
ZCTA5 26452,9374,48019,26452
ZCTA5 26456,3258,66071,26456
ZCTA5 26463,218,45000,26463
ZCTA5 26501,19640,62173,26501
ZCTA5 26505,37691,42275,26505
ZCTA5 26506,1474,-666666666,26506
ZCTA5 26508,39356,83247,26508
ZCTA5 26519,2126,52440,26519
ZCTA5 26520,360,-666666666,26520
ZCTA5 26521,119,78750,26521
ZCTA5 26524,135,11438,26524
ZCTA5 26525,8390,80938,26525
ZCTA5 26534,831,31658,26534
ZCTA5 26537,5392,57788,26537
ZCTA5 26541,3170,86445,26541
ZCTA5 26542,2120,59063,26542
ZCTA5 26543,26,-666666666,26543
ZCTA5 26544,0,-666666666,26544
ZCTA5 26546,400,49149,26546
ZCTA5 26547,3001,67284,26547
ZCTA5 26554,42116,69271,26554
ZCTA5 26559,1597,78182,26559
ZCTA5 26560,153,7198,26560
ZCTA5 26562,830,-666666666,26562
ZCTA5 26563,188,19188,26563
ZCTA5 26568,622,58333,26568
ZCTA5 26570,3155,62885,26570
ZCTA5 26571,1520,71944,26571
ZCTA5 26572,452,45750,26572
ZCTA5 26574,405,53393,26574
ZCTA5 26575,579,39280,26575
ZCTA5 26576,712,97180,26576
ZCTA5 26581,909,57960,26581
ZCTA5 26582,3929,48462,26582
ZCTA5 26585,663,71250,26585
ZCTA5 26586,63,56528,26586
ZCTA5 26587,191,88125,26587
ZCTA5 26588,2911,67566,26588
ZCTA5 26590,516,97928,26590
ZCTA5 26591,1609,76000,26591
ZCTA5 26601,3767,48353,26601
ZCTA5 26610,811,43750,26610
ZCTA5 26611,179,63170,26611
ZCTA5 26615,128,16304,26615
ZCTA5 26617,694,55938,26617
ZCTA5 26619,562,33750,26619
ZCTA5 26621,920,40398,26621
ZCTA5 26623,1515,57431,26623
ZCTA5 26624,2169,38770,26624
ZCTA5 26627,376,62656,26627
ZCTA5 26629,363,39531,26629
ZCTA5 26631,234,-666666666,26631
ZCTA5 26636,193,-666666666,26636
ZCTA5 26638,307,92083,26638
ZCTA5 26651,10070,59067,26651
ZCTA5 26656,363,71500,26656
ZCTA5 26660,448,118194,26660
ZCTA5 26662,645,-666666666,26662
ZCTA5 26667,48,105909,26667
ZCTA5 26671,349,46908,26671
ZCTA5 26676,205,-666666666,26676
ZCTA5 26678,1524,78253,26678
ZCTA5 26679,1180,55187,26679
ZCTA5 26680,372,80341,26680
ZCTA5 26681,1098,30030,26681
ZCTA5 26684,300,83472,26684
ZCTA5 26690,863,-666666666,26690
ZCTA5 26691,735,-666666666,26691
ZCTA5 26704,5403,76299,26704
ZCTA5 26705,680,55230,26705
ZCTA5 26707,311,30179,26707
ZCTA5 26710,2043,75852,26710
ZCTA5 26711,2352,87917,26711
ZCTA5 26714,506,131042,26714
ZCTA5 26716,911,77368,26716
ZCTA5 26717,1421,65833,26717
ZCTA5 26719,2020,47011,26719
ZCTA5 26720,52,-666666666,26720
ZCTA5 26722,387,39167,26722
ZCTA5 26726,12619,68189,26726
ZCTA5 26731,256,-666666666,26731
ZCTA5 26739,568,40726,26739
ZCTA5 26743,2126,65814,26743
ZCTA5 26750,897,44688,26750
ZCTA5 26753,5858,76445,26753
ZCTA5 26755,826,55893,26755
ZCTA5 26757,7020,51066,26757
ZCTA5 26761,513,25362,26761
ZCTA5 26763,1564,62938,26763
ZCTA5 26764,4349,54604,26764
ZCTA5 26767,419,101477,26767
ZCTA5 26801,1441,49971,26801
ZCTA5 26802,809,39177,26802
ZCTA5 26804,537,38875,26804
ZCTA5 26807,2361,65096,26807
ZCTA5 26808,999,-666666666,26808
ZCTA5 26810,327,-666666666,26810
ZCTA5 26812,1644,53594,26812
ZCTA5 26814,385,74125,26814
ZCTA5 26815,553,53125,26815
ZCTA5 26817,586,-666666666,26817
ZCTA5 26818,1130,39306,26818
ZCTA5 26823,123,-666666666,26823
ZCTA5 26833,2749,68188,26833
ZCTA5 26836,6171,48073,26836
ZCTA5 26838,113,-666666666,26838
ZCTA5 26845,967,89050,26845
ZCTA5 26847,5535,54611,26847
ZCTA5 26851,1612,50179,26851
ZCTA5 26852,922,61250,26852
ZCTA5 26855,704,63375,26855
ZCTA5 26865,233,-666666666,26865
ZCTA5 26866,911,81806,26866
ZCTA5 26884,229,71154,26884
ZCTA5 26886,186,-666666666,26886
ZCTA5 27006,16254,94477,27006
ZCTA5 27007,2294,85911,27007
ZCTA5 27009,3493,83300,27009
ZCTA5 27011,5109,66861,27011
ZCTA5 27012,29708,94082,27012
ZCTA5 27013,6975,67443,27013
ZCTA5 27014,921,47417,27014
ZCTA5 27016,1858,54920,27016
ZCTA5 27017,9594,57087,27017
ZCTA5 27018,7838,66725,27018
ZCTA5 27019,2946,54609,27019
ZCTA5 27020,5854,47590,27020
ZCTA5 27021,17029,61736,27021
ZCTA5 27022,1187,41645,27022
ZCTA5 27023,13998,88418,27023
ZCTA5 27024,2362,61395,27024
ZCTA5 27025,12333,53075,27025
ZCTA5 27027,3950,45865,27027
ZCTA5 27028,26026,66166,27028
ZCTA5 27030,36350,47213,27030
ZCTA5 27040,12574,92365,27040
ZCTA5 27041,7506,68328,27041
ZCTA5 27042,178,104038,27042
ZCTA5 27043,6885,75513,27043
ZCTA5 27045,10086,70345,27045
ZCTA5 27046,2285,49632,27046
ZCTA5 27047,1473,79702,27047
ZCTA5 27048,8409,59324,27048
ZCTA5 27050,3701,85820,27050
ZCTA5 27051,7674,70825,27051
ZCTA5 27052,10599,57913,27052
ZCTA5 27053,3187,66875,27053
ZCTA5 27054,2372,89795,27054
ZCTA5 27055,14436,63770,27055
ZCTA5 27101,21881,44611,27101
ZCTA5 27103,33978,66582,27103
ZCTA5 27104,31184,77056,27104
ZCTA5 27105,41257,41580,27105
ZCTA5 27106,49296,66091,27106
ZCTA5 27107,51305,59897,27107
ZCTA5 27109,2583,-666666666,27109
ZCTA5 27110,2171,-666666666,27110
ZCTA5 27127,41450,63822,27127
ZCTA5 27201,135,55179,27201
ZCTA5 27202,125,-666666666,27202
ZCTA5 27203,22641,47506,27203
ZCTA5 27205,36212,63577,27205
ZCTA5 27207,4129,68240,27207
ZCTA5 27208,1615,60333,27208
ZCTA5 27209,3935,43795,27209
ZCTA5 27212,2215,80741,27212
ZCTA5 27213,53,-666666666,27213
ZCTA5 27214,14929,78482,27214
ZCTA5 27215,45967,66669,27215
ZCTA5 27217,40561,50770,27217
ZCTA5 27229,3270,47891,27229
ZCTA5 27231,2174,57159,27231
ZCTA5 27233,3414,71446,27233
ZCTA5 27235,4963,101440,27235
ZCTA5 27239,8409,61098,27239
ZCTA5 27242,1666,38431,27242
ZCTA5 27243,5506,88681,27243
ZCTA5 27244,16652,70982,27244
ZCTA5 27247,117,-666666666,27247
ZCTA5 27248,3975,61667,27248
ZCTA5 27249,13081,81250,27249
ZCTA5 27252,1066,37934,27252
ZCTA5 27253,32688,62020,27253
ZCTA5 27256,74,-666666666,27256
ZCTA5 27258,7162,71875,27258
ZCTA5 27259,25,-666666666,27259
ZCTA5 27260,25941,41817,27260
ZCTA5 27262,26137,64395,27262
ZCTA5 27263,21294,52637,27263
ZCTA5 27265,50123,70929,27265
ZCTA5 27268,1324,-666666666,27268
ZCTA5 27278,28546,101821,27278
ZCTA5 27281,3290,71021,27281
ZCTA5 27282,14729,86270,27282
ZCTA5 27283,3262,77140,27283
ZCTA5 27284,57119,80739,27284
ZCTA5 27288,22768,53081,27288
ZCTA5 27291,1654,87500,27291
ZCTA5 27292,40369,54468,27292
ZCTA5 27295,38521,65446,27295
ZCTA5 27298,10507,61488,27298
ZCTA5 27299,5144,75433,27299
ZCTA5 27301,10897,82116,27301
ZCTA5 27302,34222,81875,27302
ZCTA5 27305,1375,53750,27305
ZCTA5 27306,5457,57202,27306
ZCTA5 27310,8573,149743,27310
ZCTA5 27311,3656,35473,27311
ZCTA5 27312,22443,100505,27312
ZCTA5 27313,8009,77929,27313
ZCTA5 27314,596,-666666666,27314
ZCTA5 27315,2005,66166,27315
ZCTA5 27316,7229,52699,27316
ZCTA5 27317,17769,57266,27317
ZCTA5 27320,38610,55491,27320
ZCTA5 27325,7261,50941,27325
ZCTA5 27326,3387,66035,27326
ZCTA5 27330,41473,60726,27330
ZCTA5 27332,34378,73075,27332
ZCTA5 27340,54,-666666666,27340
ZCTA5 27341,4201,55938,27341
ZCTA5 27342,72,113750,27342
ZCTA5 27343,1606,97104,27343
ZCTA5 27344,18804,62493,27344
ZCTA5 27349,6225,69375,27349
ZCTA5 27350,6110,66612,27350
ZCTA5 27351,143,-666666666,27351
ZCTA5 27355,2043,43409,27355
ZCTA5 27356,3112,58156,27356
ZCTA5 27357,9785,78779,27357
ZCTA5 27358,15283,128843,27358
ZCTA5 27360,48520,60898,27360
ZCTA5 27370,15223,70893,27370
ZCTA5 27371,7842,62392,27371
ZCTA5 27374,235,-666666666,27374
ZCTA5 27376,9693,74891,27376
ZCTA5 27377,10388,78517,27377
ZCTA5 27379,4143,41361,27379
ZCTA5 27401,21788,44524,27401
ZCTA5 27403,20675,56722,27403
ZCTA5 27405,52525,46498,27405
ZCTA5 27406,63661,56748,27406
ZCTA5 27407,52583,59308,27407
ZCTA5 27408,16229,89524,27408
ZCTA5 27409,16927,57862,27409
ZCTA5 27410,54317,84225,27410
ZCTA5 27411,1649,-666666666,27411
ZCTA5 27412,3150,-666666666,27412
ZCTA5 27455,29392,93841,27455
ZCTA5 27501,23237,71217,27501
ZCTA5 27502,47436,137088,27502
ZCTA5 27503,5092,107173,27503
ZCTA5 27504,15999,68376,27504
ZCTA5 27505,7985,77629,27505
ZCTA5 27506,1064,-666666666,27506
ZCTA5 27507,1983,110952,27507
ZCTA5 27508,2448,50750,27508
ZCTA5 27509,7838,70886,27509
ZCTA5 27510,13739,62737,27510
ZCTA5 27511,33279,104072,27511
ZCTA5 27513,47444,119458,27513
ZCTA5 27514,32612,94167,27514
ZCTA5 27516,46372,100788,27516
ZCTA5 27517,28676,124821,27517
ZCTA5 27518,18995,121242,27518
ZCTA5 27519,67976,159414,27519
ZCTA5 27520,48662,84545,27520
ZCTA5 27521,6607,57540,27521
ZCTA5 27522,13654,74722,27522
ZCTA5 27523,18330,122401,27523
ZCTA5 27524,14420,76141,27524
ZCTA5 27525,16485,68847,27525
ZCTA5 27526,59306,105055,27526
ZCTA5 27527,35968,111011,27527
ZCTA5 27529,55201,86426,27529
ZCTA5 27530,37442,55507,27530
ZCTA5 27531,660,-666666666,27531
ZCTA5 27533,200,-666666666,27533
ZCTA5 27534,31340,59950,27534
ZCTA5 27536,15293,39491,27536
ZCTA5 27537,23795,52345,27537
ZCTA5 27539,25944,140121,27539
ZCTA5 27540,45993,125681,27540
ZCTA5 27541,3862,74561,27541
ZCTA5 27542,9441,56157,27542
ZCTA5 27544,3991,63393,27544
ZCTA5 27545,33750,85400,27545
ZCTA5 27546,20802,61781,27546
ZCTA5 27549,25826,63534,27549
ZCTA5 27551,1888,77778,27551
ZCTA5 27553,1953,27462,27553
ZCTA5 27555,788,51094,27555
ZCTA5 27556,180,-666666666,27556
ZCTA5 27557,8407,65833,27557
ZCTA5 27559,2607,63750,27559
ZCTA5 27560,39442,117340,27560
ZCTA5 27562,5044,168804,27562
ZCTA5 27563,5300,39732,27563
ZCTA5 27565,23658,59406,27565
ZCTA5 27568,1563,72639,27568
ZCTA5 27569,8396,73507,27569
ZCTA5 27570,0,-666666666,27570
ZCTA5 27571,8908,129340,27571
ZCTA5 27572,6524,96128,27572
ZCTA5 27573,11954,44234,27573
ZCTA5 27574,14163,65378,27574
ZCTA5 27576,20104,62044,27576
ZCTA5 27577,26946,56237,27577
ZCTA5 27581,3941,68235,27581
ZCTA5 27582,307,48958,27582
ZCTA5 27583,6633,76659,27583
ZCTA5 27584,192,2499,27584
ZCTA5 27587,81902,125607,27587
ZCTA5 27589,6763,43878,27589
ZCTA5 27591,26745,76710,27591
ZCTA5 27592,20239,94564,27592
ZCTA5 27593,0,-666666666,27593
ZCTA5 27594,75,-666666666,27594
ZCTA5 27596,19574,90189,27596
ZCTA5 27597,29003,81862,27597
ZCTA5 27599,0,-666666666,27599
ZCTA5 27601,9702,70433,27601
ZCTA5 27603,53835,87939,27603
ZCTA5 27604,44094,72793,27604
ZCTA5 27605,6121,63267,27605
ZCTA5 27606,45728,75640,27606
ZCTA5 27607,26062,95216,27607
ZCTA5 27608,12522,155433,27608
ZCTA5 27609,35548,81538,27609
ZCTA5 27610,80173,66245,27610
ZCTA5 27612,40475,95565,27612
ZCTA5 27613,44357,119362,27613
ZCTA5 27614,33021,122258,27614
ZCTA5 27615,45722,107051,27615
ZCTA5 27616,61161,81534,27616
ZCTA5 27617,20012,109991,27617
ZCTA5 27695,1922,-666666666,27695
ZCTA5 27697,0,-666666666,27697
ZCTA5 27701,24881,66852,27701
ZCTA5 27703,62994,86953,27703
ZCTA5 27704,41346,62435,27704
ZCTA5 27705,48412,71153,27705
ZCTA5 27707,50865,72432,27707
ZCTA5 27708,3185,-666666666,27708
ZCTA5 27709,0,-666666666,27709
ZCTA5 27712,23541,91190,27712
ZCTA5 27713,58409,96900,27713
ZCTA5 27801,19489,41696,27801
ZCTA5 27803,19851,59647,27803
ZCTA5 27804,29992,58837,27804
ZCTA5 27805,3187,52040,27805
ZCTA5 27806,2199,44306,27806
ZCTA5 27807,5951,67563,27807
ZCTA5 27808,1976,86644,27808
ZCTA5 27809,3917,71512,27809
ZCTA5 27810,3637,47171,27810
ZCTA5 27812,2059,51265,27812
ZCTA5 27813,714,47337,27813
ZCTA5 27814,1746,76857,27814
ZCTA5 27815,0,-666666666,27815
ZCTA5 27816,2964,31806,27816
ZCTA5 27817,7764,69902,27817
ZCTA5 27818,1158,55185,27818
ZCTA5 27819,562,38955,27819
ZCTA5 27820,2161,53625,27820
ZCTA5 27821,37,91458,27821
ZCTA5 27822,7745,61189,27822
ZCTA5 27823,6498,33549,27823
ZCTA5 27824,1093,45255,27824
ZCTA5 27825,102,43194,27825
ZCTA5 27826,1039,42885,27826
ZCTA5 27827,119,93542,27827
ZCTA5 27828,8155,53523,27828
ZCTA5 27829,1525,58385,27829
ZCTA5 27830,3992,51115,27830
ZCTA5 27831,2640,34262,27831
ZCTA5 27832,2525,47096,27832
ZCTA5 27834,55073,48081,27834
ZCTA5 27837,6537,77768,27837
ZCTA5 27839,3595,51818,27839
ZCTA5 27840,254,24596,27840
ZCTA5 27841,49,21058,27841
ZCTA5 27842,1439,87500,27842
ZCTA5 27843,976,56726,27843
ZCTA5 27844,3361,38058,27844
ZCTA5 27845,2339,49021,27845
ZCTA5 27846,2689,44511,27846
ZCTA5 27847,1026,32986,27847
ZCTA5 27849,1221,45855,27849
ZCTA5 27850,6817,65651,27850
ZCTA5 27851,5366,61556,27851
ZCTA5 27852,2415,58864,27852
ZCTA5 27853,589,49423,27853
ZCTA5 27855,5635,47500,27855
ZCTA5 27856,17001,66147,27856
ZCTA5 27857,1211,60158,27857
ZCTA5 27858,56258,60915,27858
ZCTA5 27860,1349,58750,27860
ZCTA5 27861,134,21719,27861
ZCTA5 27862,709,70691,27862
ZCTA5 27863,13401,78063,27863
ZCTA5 27864,4283,54764,27864
ZCTA5 27865,2362,74315,27865
ZCTA5 27866,390,86429,27866
ZCTA5 27869,1760,41819,27869
ZCTA5 27870,24778,48994,27870
ZCTA5 27871,3559,55067,27871
ZCTA5 27872,347,38375,27872
ZCTA5 27873,212,22500,27873
ZCTA5 27874,3677,37500,27874
ZCTA5 27875,331,19796,27875
ZCTA5 27876,1181,48696,27876
ZCTA5 27877,10,-666666666,27877
ZCTA5 27878,1099,37801,27878
ZCTA5 27879,259,36875,27879
ZCTA5 27880,3976,76903,27880
ZCTA5 27881,29,-666666666,27881
ZCTA5 27882,8629,55972,27882
ZCTA5 27883,4447,56380,27883
ZCTA5 27884,1608,62017,27884
ZCTA5 27885,949,58448,27885
ZCTA5 27886,18560,51180,27886
ZCTA5 27888,1904,42734,27888
ZCTA5 27889,24568,52694,27889
ZCTA5 27890,2350,31544,27890
ZCTA5 27891,4484,65806,27891
ZCTA5 27892,13387,46892,27892
ZCTA5 27893,38626,40180,27893
ZCTA5 27896,18808,67893,27896
ZCTA5 27897,1397,50863,27897
ZCTA5 27909,40878,64039,27909
ZCTA5 27910,10427,43950,27910
ZCTA5 27915,364,-666666666,27915
ZCTA5 27916,1210,76341,27916
ZCTA5 27917,759,-666666666,27917
ZCTA5 27919,797,59070,27919
ZCTA5 27920,1451,67054,27920
ZCTA5 27921,4903,80727,27921
ZCTA5 27922,727,36719,27922
ZCTA5 27923,479,68750,27923
ZCTA5 27924,2183,57365,27924
ZCTA5 27925,3206,41607,27925
ZCTA5 27926,1881,57941,27926
ZCTA5 27927,1129,104808,27927
ZCTA5 27928,1720,61231,27928
ZCTA5 27929,3331,122558,27929
ZCTA5 27932,12784,54962,27932
ZCTA5 27935,1386,83088,27935
ZCTA5 27936,613,43162,27936
ZCTA5 27937,3122,66250,27937
ZCTA5 27938,1863,49757,27938
ZCTA5 27939,2422,63188,27939
ZCTA5 27941,448,32188,27941
ZCTA5 27942,645,42778,27942
ZCTA5 27943,381,48980,27943
ZCTA5 27944,11255,61911,27944
ZCTA5 27946,1027,74485,27946
ZCTA5 27947,990,94145,27947
ZCTA5 27948,12628,85319,27948
ZCTA5 27949,8094,109443,27949
ZCTA5 27950,1786,83125,27950
ZCTA5 27953,1056,27489,27953
ZCTA5 27954,7080,78291,27954
ZCTA5 27956,201,93594,27956
ZCTA5 27957,1017,37279,27957
ZCTA5 27958,13625,109634,27958
ZCTA5 27959,3172,87619,27959
ZCTA5 27960,709,-666666666,27960
ZCTA5 27962,7015,42342,27962
ZCTA5 27964,510,70380,27964
ZCTA5 27965,433,61864,27965
ZCTA5 27966,1516,84338,27966
ZCTA5 27967,389,24617,27967
ZCTA5 27968,306,34066,27968
ZCTA5 27969,177,-666666666,27969
ZCTA5 27970,2769,30556,27970
ZCTA5 27972,228,64405,27972
ZCTA5 27973,1422,85086,27973
ZCTA5 27974,906,78396,27974
ZCTA5 27976,4237,96835,27976
ZCTA5 27978,221,49625,27978
ZCTA5 27979,1060,54293,27979
ZCTA5 27980,1719,73316,27980
ZCTA5 27981,1802,73542,27981
ZCTA5 27982,138,-666666666,27982
ZCTA5 27983,8642,44228,27983
ZCTA5 27985,326,60114,27985
ZCTA5 27986,1581,48235,27986
ZCTA5 28001,26187,55610,28001
ZCTA5 28006,1311,50117,28006
ZCTA5 28007,800,52422,28007
ZCTA5 28009,1343,43068,28009
ZCTA5 28012,26519,81057,28012
ZCTA5 28016,12882,52058,28016
ZCTA5 28017,465,-666666666,28017
ZCTA5 28018,5298,54432,28018
ZCTA5 28019,0,-666666666,28019
ZCTA5 28020,2344,61750,28020
ZCTA5 28021,13668,57652,28021
ZCTA5 28023,15255,62064,28023
ZCTA5 28024,31,-666666666,28024
ZCTA5 28025,57510,79271,28025
ZCTA5 28027,79429,89101,28027
ZCTA5 28031,31021,115746,28031
ZCTA5 28032,3222,74085,28032
ZCTA5 28033,3100,68643,28033
ZCTA5 28034,19470,59969,28034
ZCTA5 28036,21824,144920,28036
ZCTA5 28037,27128,109779,28037
ZCTA5 28039,12,-666666666,28039
ZCTA5 28040,7047,57989,28040
ZCTA5 28041,4,-666666666,28041
ZCTA5 28042,306,-666666666,28042
ZCTA5 28043,20896,41746,28043
ZCTA5 28052,36896,46015,28052
ZCTA5 28054,39493,59524,28054
ZCTA5 28056,35963,90422,28056
ZCTA5 28071,3056,82286,28071
ZCTA5 28072,591,56814,28072
ZCTA5 28073,6246,55466,28073
ZCTA5 28074,12,-666666666,28074
ZCTA5 28075,21562,140739,28075
ZCTA5 28076,273,-666666666,28076
ZCTA5 28077,297,30882,28077
ZCTA5 28078,69907,120503,28078
ZCTA5 28079,40820,97602,28079
ZCTA5 28080,8075,76054,28080
ZCTA5 28081,29071,69167,28081
ZCTA5 28083,28474,60563,28083
ZCTA5 28086,28921,56079,28086
ZCTA5 28088,2819,56958,28088
ZCTA5 28089,141,76250,28089
ZCTA5 28090,7422,52224,28090
ZCTA5 28091,1990,54333,28091
ZCTA5 28092,40224,62625,28092
ZCTA5 28097,7976,77600,28097
ZCTA5 28098,3746,51879,28098
ZCTA5 28101,1027,124063,28101
ZCTA5 28102,124,-666666666,28102
ZCTA5 28103,11058,75000,28103
ZCTA5 28104,36232,129775,28104
ZCTA5 28105,45922,104242,28105
ZCTA5 28107,9638,96632,28107
ZCTA5 28108,31,-666666666,28108
ZCTA5 28109,620,28771,28109
ZCTA5 28110,55807,81221,28110
ZCTA5 28112,27651,74853,28112
ZCTA5 28114,7568,60439,28114
ZCTA5 28115,42862,86724,28115
ZCTA5 28117,48170,109310,28117
ZCTA5 28119,2454,38444,28119
ZCTA5 28120,24363,74809,28120
ZCTA5 28124,6169,76600,28124
ZCTA5 28125,2769,83894,28125
ZCTA5 28127,7684,78382,28127
ZCTA5 28128,7610,59941,28128
ZCTA5 28129,5556,73712,28129
ZCTA5 28133,2027,55675,28133
ZCTA5 28134,13121,82947,28134
ZCTA5 28135,5087,65313,28135
ZCTA5 28136,92,78125,28136
ZCTA5 28137,2618,71875,28137
ZCTA5 28138,9795,64032,28138
ZCTA5 28139,18887,52148,28139
ZCTA5 28144,27238,51432,28144
ZCTA5 28146,31757,67053,28146
ZCTA5 28147,25189,59770,28147
ZCTA5 28150,26447,53027,28150
ZCTA5 28152,27031,55926,28152
ZCTA5 28159,3181,63396,28159
ZCTA5 28160,3825,38625,28160
ZCTA5 28163,6158,75483,28163
ZCTA5 28164,15991,82661,28164
ZCTA5 28166,11009,85107,28166
ZCTA5 28167,2217,42419,28167
ZCTA5 28168,10436,63396,28168
ZCTA5 28169,117,-666666666,28169
ZCTA5 28170,9595,36139,28170
ZCTA5 28173,63503,146196,28173
ZCTA5 28174,9439,71115,28174
ZCTA5 28202,16855,101711,28202
ZCTA5 28203,18324,103860,28203
ZCTA5 28204,9744,89207,28204
ZCTA5 28205,51297,72479,28205
ZCTA5 28206,14726,51456,28206
ZCTA5 28207,9709,212348,28207
ZCTA5 28208,38948,51339,28208
ZCTA5 28209,23945,97762,28209
ZCTA5 28210,47537,94145,28210
ZCTA5 28211,32637,130221,28211
ZCTA5 28212,42628,51530,28212
ZCTA5 28213,45676,55612,28213
ZCTA5 28214,42197,83618,28214
ZCTA5 28215,65789,66065,28215
ZCTA5 28216,54052,64977,28216
ZCTA5 28217,31909,60397,28217
ZCTA5 28223,4248,-666666666,28223
ZCTA5 28226,38985,113203,28226
ZCTA5 28227,60162,75322,28227
ZCTA5 28244,0,-666666666,28244
ZCTA5 28262,45884,66757,28262
ZCTA5 28269,80396,81063,28269
ZCTA5 28270,32913,128660,28270
ZCTA5 28273,49141,84739,28273
ZCTA5 28274,687,-666666666,28274
ZCTA5 28277,72375,122223,28277
ZCTA5 28278,36438,121366,28278
ZCTA5 28280,0,-666666666,28280
ZCTA5 28282,0,-666666666,28282
ZCTA5 28301,16221,36955,28301
ZCTA5 28303,30220,53261,28303
ZCTA5 28304,36634,57867,28304
ZCTA5 28305,5993,70612,28305
ZCTA5 28306,44098,63175,28306
ZCTA5 28307,14352,51264,28307
ZCTA5 28308,375,-666666666,28308
ZCTA5 28310,9998,-666666666,28310
ZCTA5 28311,35927,60033,28311
ZCTA5 28312,19889,66441,28312
ZCTA5 28314,56200,60036,28314
ZCTA5 28315,14143,73079,28315
ZCTA5 28318,4303,64984,28318
ZCTA5 28320,7990,56889,28320
ZCTA5 28323,4864,66538,28323
ZCTA5 28325,440,43828,28325
ZCTA5 28326,25981,77197,28326
ZCTA5 28327,18984,84850,28327
ZCTA5 28328,26314,48137,28328
ZCTA5 28330,464,-666666666,28330
ZCTA5 28331,71,-666666666,28331
ZCTA5 28332,786,57727,28332
ZCTA5 28333,10433,40821,28333
ZCTA5 28334,22393,54527,28334
ZCTA5 28337,8747,37224,28337
ZCTA5 28338,3320,58666,28338
ZCTA5 28339,6842,51803,28339
ZCTA5 28340,9756,38188,28340
ZCTA5 28341,3037,53611,28341
ZCTA5 28342,121,80833,28342
ZCTA5 28343,1795,35000,28343
ZCTA5 28344,4265,48729,28344
ZCTA5 28345,12224,38472,28345
ZCTA5 28347,1966,39414,28347
ZCTA5 28348,38921,65213,28348
ZCTA5 28349,3852,63903,28349
ZCTA5 28350,236,-666666666,28350
ZCTA5 28351,4792,46218,28351
ZCTA5 28352,24177,41635,28352
ZCTA5 28355,0,-666666666,28355
ZCTA5 28356,5747,63592,28356
ZCTA5 28357,2599,47188,28357
ZCTA5 28358,33745,46756,28358
ZCTA5 28359,947,-666666666,28359
ZCTA5 28360,12735,46560,28360
ZCTA5 28362,47,33125,28362
ZCTA5 28363,1001,44362,28363
ZCTA5 28364,13184,33889,28364
ZCTA5 28365,15008,52333,28365
ZCTA5 28366,4221,57803,28366
ZCTA5 28367,138,63125,28367
ZCTA5 28368,115,76354,28368
ZCTA5 28369,1781,42554,28369
ZCTA5 28371,6458,53781,28371
ZCTA5 28372,12286,31860,28372
ZCTA5 28373,2508,74375,28373
ZCTA5 28374,19501,106746,28374
ZCTA5 28375,177,71705,28375
ZCTA5 28376,43980,61793,28376
ZCTA5 28377,11188,34892,28377
ZCTA5 28378,22,-666666666,28378
ZCTA5 28379,24068,47156,28379
ZCTA5 28382,6659,73737,28382
ZCTA5 28383,6794,37373,28383
ZCTA5 28384,11166,48045,28384
ZCTA5 28385,2492,72500,28385
ZCTA5 28386,5246,30286,28386
ZCTA5 28387,15643,73587,28387
ZCTA5 28390,24158,58750,28390
ZCTA5 28391,5956,70227,28391
ZCTA5 28392,1564,72019,28392
ZCTA5 28393,1918,34494,28393
ZCTA5 28394,5091,87407,28394
ZCTA5 28395,2524,80833,28395
ZCTA5 28396,2384,56736,28396
ZCTA5 28398,6084,45167,28398
ZCTA5 28399,1552,45395,28399
ZCTA5 28401,21820,52159,28401
ZCTA5 28403,40292,50988,28403
ZCTA5 28405,35159,67809,28405
ZCTA5 28409,35013,108241,28409
ZCTA5 28411,37303,94200,28411
ZCTA5 28412,42452,67396,28412
ZCTA5 28420,2697,51324,28420
ZCTA5 28421,2130,56154,28421
ZCTA5 28422,8590,67883,28422
ZCTA5 28423,2477,45556,28423
ZCTA5 28424,85,48289,28424
ZCTA5 28425,10823,65163,28425
ZCTA5 28428,7034,87670,28428
ZCTA5 28429,9083,73259,28429
ZCTA5 28430,1678,66786,28430
ZCTA5 28431,6104,32244,28431
ZCTA5 28432,1398,83984,28432
ZCTA5 28433,4199,49922,28433
ZCTA5 28434,643,43716,28434
ZCTA5 28435,2012,41200,28435
